Make,Model,Model Year,Mileage(km),Fuel Type,Transmission,Registered in,Color,Assembly,Engine Capacity(cc),Body Type,ABS,Air Bags,Air Conditioning,Alloy Rims,AM/FM Radio,CD Player,Cassette Player,Cool Box,Cruise Control,Climate Control,DVD Player,Front Speakers,Front Camera,Heated Seats,Immobilizer Key,Keyless Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear Seat Entertainment,Rear AC Vents,Rear Speakers,Rear Camera,Sun Roof,Steering Switches,USB and Auxillary Cable,Location,Price(PKR lacs)
Toyota,Corolla XLi VVTi,2009,"123,456",Petrol,Manual,Islamabad,Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"G- 6, Islamabad Islamabad",24.5
Toyota,Corolla 2.0D Saloon,2006,"132,000",Diesel,Manual,Islamabad,silver metallic,Local,2000,Sedan,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"F-10, Islamabad Islamabad",32
Toyota,Corolla GLi 1.3 VVTi,2011,"279,000",Petrol,Manual,Lahore,Silver Metallic,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Swabi KPK,24.5
Toyota,Corolla GLi 1.3,2008,"300,000",Petrol,Manual,Lahore,Gold,Local,1300,Sedan,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Defence Phase-2, Islamabad Islamabad",21
Toyota,Corolla,2001,"100,000",Petrol,Manual,Faisalabad,Silver,Local,1600,N/A,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"E-14, Islamabad Islamabad",10.2
Toyota,Corolla XLi,2004,"80,000",Petrol,Manual,Islamabad,Super White,Imported,1300,Sedan,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,Hayatabad KPK,18.5
Toyota,Corolla,1988,"55,000",CNG,Manual,Islamabad,White,Local,1300,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abbottabad KPK,6.5
Toyota,Corolla XLi VVTi,2015,"70,000",Petrol,Manual,Peshawar,White,Local,1300,Sedan,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Peshawar KPK,34.75
Toyota,Corolla G L Package 1.5,2000,"193,000",Petrol,Automatic,Lahore,Green,Local,1500,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"DHA Defence, Lahore Punjab",14.99
Toyota,Corolla GLi Automatic 1.3 VVTi,2020,"53,500",Petrol,Automatic,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Ring Road, Peshawar KPK",48.5
Toyota,Corolla Altis 1.6 X CVT-i,2018,"76,000",Petrol,Automatic,Lahore,Grey,Local,1600,Sedan,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Bhimber Road, Gujrat Punjab",46.5
Toyota,Corolla GLi 1.3 VVTi Special Edition,2017,"90,000",Petrol,Manual,Islamabad,Super White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"G- 6, Islamabad Islamabad",37.5
Toyota,Corolla 2.0D Special Edition,2007,"125,000",Diesel,Manual,Lahore,White,Local,2000,Sedan,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"GT Road, Gujar Khan Punjab",25.4
Toyota,Corolla Altis Automatic 1.6,2019,"65,115",Petrol,Automatic,Lahore,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Lahore Punjab,49.65
Toyota,Corolla GLi 1.3 VVTi,2009,"84,000",Petrol,Manual,Lahore,Silver,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Islamabad Islamabad,27.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"70,000",Petrol,Automatic,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"I-10, Islamabad Islamabad",41.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2018,"96,000",Petrol,Automatic,Lahore,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Cantt, Lahore Punjab",39.9
Toyota,Corolla Altis Grande CVT-i 1.8,2020,"90,000",Petrol,Automatic,Punjab,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Sajid Awan Colony, Bahawalpur Punjab",58.5
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"74,000",Petrol,Automatic,Lahore,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Maulana Shaukat Ali Road, Lahore Punjab",51.5
Toyota,Corolla GLi 1.3 VVTi,2011,"120,000",Petrol,Manual,Sindh,Grey,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Multan Punjab,24.8
Toyota,Corolla Altis Grande CVT-i 1.8,2016,"74,000",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Jail Road, Lahore Punjab",46
Toyota,Corolla Altis Cruisetronic 1.6,2011,"118,000",Petrol,Automatic,Islamabad,Silver Mica Metallic,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Islamabad Islamabad,29.75
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2023,5,Petrol,Automatic,Un-Registered,Black,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"I- 8, Islamabad Islamabad",40.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"56,000",Petrol,Automatic,Karachi,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Jamshed Road, Karachi Sindh",33.5
Toyota,Corolla XLi VVTi,2012,"75,175",Petrol,Manual,Islamabad,Attitude Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,Rawalpindi Punjab,32
Toyota,Corolla Altis Cruisetronic 1.6,2011,"79,353",Petrol,Automatic,Sindh,Gold,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,"Westridge, Rawalpindi Punjab",29.5
Toyota,Corolla Altis X Automatic 1.6,2022,"23,000",Petrol,Automatic,Islamabad,White,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,"Blue Area, Islamabad Islamabad",60
Toyota,Corolla GLi Automatic 1.3 VVTi,2020,"17,642",Petrol,Automatic,Punjab,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,"Air Force Housing Society, Rawalpindi Punjab",56
Toyota,Corolla Altis 1.6 X CVT-i Special Edition,2023,270,Petrol,Automatic,Un-Registered,Super White,Local,1598,Sedan,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,Islamabad Islamabad,69.5
Toyota,Corolla Altis 1.6,2012,"78,353",Petrol,Manual,Islamabad,Gun Metalic,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,"Defence Phase-2, Islamabad Islamabad",38
Toyota,Corolla GLi Automatic 1.3 VVTi,2018,"96,000",Petrol,Automatic,Lahore,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Cantt, Lahore Punjab",39.9
Toyota,Corolla Altis Grande CVT-i 1.8,2020,"90,000",Petrol,Automatic,Punjab,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Sajid Awan Colony, Bahawalpur Punjab",58.5
Toyota,Corolla GLi 1.6,1994,"200,000",Petrol,Manual,Lahore,Grey,Local,1600,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Karak KPK,10.5
Toyota,Corolla XLi VVTi,2020,"1,317",Petrol,Manual,Karachi,Attitude Black,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,"Abul Hassan Isphani Road, Karachi Sindh",41.5
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"27,894",Petrol,Automatic,Lahore,Burgundy,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,"DHA Defence, Lahore Punjab",56
Toyota,Corolla X HID 40th Anniversary Limited 1.5,2006,"350,000",Petrol,Automatic,Islamabad,White,Imported,1500,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Ring Road, Peshawar KPK",34.3
Toyota,Corolla GLi 1.3 VVTi,2010,"275,000",Petrol,Manual,Multan,Black,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"I- 9, Islamabad Islamabad",21.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2014,"124,000",Petrol,Automatic,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"E-11, Islamabad Islamabad",35
Toyota,Corolla XLi VVTi,2010,"140,000",Petrol,Manual,Peshawar,White,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Peshawar KPK,20
Toyota,Corolla XE,1996,"180,000",Petrol,Manual,Sindh,Red,Local,1600,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"Izmir Town, Lahore Punjab",14
Toyota,Corolla GLi 1.3 VVTi,2016,"44,000",Petrol,Manual,Sindh,Gold,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Malir, Karachi Sindh",34
Toyota,Corolla XLi Automatic,2019,"52,000",Petrol,Automatic,Karachi,White,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Gulistan-e-Jauhar, Karachi Sindh",37.5
Toyota,Corolla GLi 1.3 VVTi,2010,"160,000",Petrol,Manual,Lahore,Black,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Cantt, Lahore Punjab",20.5
Toyota,Corolla XLi VVTi,2009,"150,693",Petrol,Manual,Lahore,White,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Allama Iqbal Town, Lahore Punjab",22.9
Toyota,Corolla XLi VVTi,2010,"9,300",Petrol,Manual,Sindh,White,Local,1300,Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Main Qasimabad Road, Hyderabad Sindh",20.99
Toyota,Corolla GLi Automatic 1.3 VVTi,2019,"118,800",Petrol,Automatic,Islamabad,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,"Garden Town, Lahore Punjab",44.5
Toyota,Corolla XLi VVTi,2017,"71,000",Petrol,Manual,Karachi,White,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"Cantt, Lahore Punjab",31.5
Toyota,Corolla GLi 1.3 VVTi,2018,"94,000",Petrol,Manual,Lahore,Attitude Black,Local,1300,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Rawalpindi Punjab,40.5
Toyota,Corolla GLi 1.3 VVTi,2010,"100,000",Petrol,Manual,Islamabad,White,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Park View Villas, Lahore Punjab",23.5
Toyota,Corolla GLi 1.3 VVTi,2016,"78,000",Petrol,Manual,Sindh,Silver,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Chishtian Punjab,34
Toyota,Corolla 2.0D Limited,2000,"148,000",Diesel,Manual,Islamabad,Black,Local,2000,Sedan,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Korang Town, Islamabad Islamabad",13.7
Toyota,Corolla GLi Automatic 1.3 VVTi,2017,"37,000",Petrol,Automatic,Islamabad,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"F-15, Islamabad Islamabad",44
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"165,000",Petrol,Automatic,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"I- 9, Islamabad Islamabad",36.5
Toyota,Corolla GLi 1.3 VVTi,2017,"65,000",Petrol,Manual,Karachi,Grey Graphite,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Shahra-e-Faisal, Karachi Sindh",32.9
Toyota,Corolla Altis Automatic 1.6,2018,"75,000",Petrol,Automatic,Islamabad,Silver,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"9th Avenue, Islamabad Islamabad",43.5
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2021,"49,654",Petrol,Automatic,Islamabad,Super white,Local,1798,Sedan,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,"I- 9, Islamabad Islamabad",65.5
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2021,"42,999",Petrol,Automatic,Islamabad,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,"G-10, Islamabad Islamabad",61
Toyota,Corolla Altis Grande CVT-i 1.8,2015,"201,991",Petrol,Automatic,Islamabad,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Islamabad Islamabad,41
Toyota,Corolla X HID 40th Anniversary Limited 1.5,2006,"225,489",Petrol,Automatic,Islamabad,Grey,Imported,1500,Sedan,3,NZE124-3035376,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"234,406",Petrol,Automatic,Islamabad,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"G-11, Islamabad Islamabad",50
Toyota,Corolla 2.0D Limited,2001,"218,355",Diesel,Manual,Karachi,White,Local,2000,Sedan,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"I- 8, Islamabad Islamabad",11.5
Toyota,Corolla GLi 1.3 VVTi,2011,"128,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,"Johar Town, Lahore Punjab",24.95
Toyota,Corolla GLi 1.3 VVTi,2014,"80,384",Petrol,Manual,Lahore,Bronze Mica,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,Islamabad Islamabad,28.9
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"64,010",Petrol,Automatic,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,Islamabad Islamabad,42
Toyota,Corolla Altis Automatic 1.6,2019,"65,000",Petrol,Automatic,Lahore,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Lahore Punjab,40.5
Toyota,Corolla Altis X Automatic 1.6,2022,"31,271",Petrol,Automatic,Islamabad,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,Islamabad Islamabad,63
Toyota,Corolla XLi VVTi,2017,"89,549",Petrol,Manual,Lahore,White,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,"Defence Phase-2, Islamabad Islamabad",37
Toyota,Corolla Altis Automatic 1.6,2018,"75,000",Petrol,Automatic,Islamabad,Silver,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"9th Avenue, Islamabad Islamabad",43.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"79,000",Petrol,Automatic,Karachi,Silver,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Gulistan-e-Jauhar, Karachi Sindh",33
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"96,000",Petrol,Automatic,Lahore,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"I- 8, Islamabad Islamabad",35.5
Toyota,Corolla,1993,"82,000",Petrol,Manual,Multan,White,Local,1600,N/A,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Block 33, D.G.Khan Punjab",11
Toyota,Corolla GLi Automatic 1.3 VVTi,2020,"40,000",Petrol,Automatic,Islamabad,Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Islamabad Islamabad,53.5
Toyota,Corolla GLi 1.3 VVTi,2016,"88,420",Petrol,Manual,Sindh,Grey Graphite,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Latifabad, Hyderabad Sindh",32
Toyota,Corolla DX,1982,"900,000",Petrol,Manual,Lahore,Beige,Imported,1300,Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jhelum Road, Chakwal Punjab",6
Toyota,Corolla GLi 1.3 VVTi,2018,"60,000",Petrol,Manual,Lahore,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Gujranwala Bypass, Gujranwala Punjab",38.5
Toyota,Corolla,2000,"199,999",Petrol,Automatic,Karachi,Gold,Local,1600,N/A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Ring Road, Peshawar KPK",13.3
Toyota,Corolla GLi 1.3,2007,258,Petrol,Manual,Lahore,Silver,Local,1300,Sedan,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Swabi KPK,19.9
Toyota,Corolla XLi Automatic,2019,"74,000",Petrol,Automatic,Lahore,Black,Imported,1300,Sedan,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,"Wadala Road, Daska Punjab",41
Toyota,Corolla Altis Cruisetronic 1.6,2012,"60,000",Petrol,Automatic,Punjab,Celestial Black,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"Hayatabad, Peshawar KPK",36
Toyota,Corolla SE,1991,"1,000",Petrol,Automatic,Peshawar,Gold,Imported,1500,Sedan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mardan Road, Charsadda KPK",15
Toyota,Corolla XLi VVTi,2015,"165,000",Petrol,Manual,Islamabad,White,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"Satellite Town, Rawalpindi Punjab",28.9
Toyota,Corolla Altis X Automatic 1.6,2022,"41,500",Petrol,Automatic,Sindh,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Gulistan-e-Jauhar, Karachi Sindh",50.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2018,"26,000",Petrol,Automatic,Islamabad,Silver,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Rawalpindi Punjab,48.55
Toyota,Corolla GLi 1.3 VVTi,2015,"104,000",Petrol,Manual,Sindh,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Hyderabad Sindh,30.2
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"77,404",Petrol,Automatic,Karachi,White,Imported,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"North Nazimabad, Karachi Sindh",29
Toyota,Corolla GLi 1.3 VVTi,2010,"81,777",Petrol,Manual,Karachi,Black,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"North Nazimabad, Karachi Sindh",18.95
Toyota,Corolla Altis 1.6 X CVT-i,2023,"16,000",Petrol,Automatic,Karachi,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,"Rafah-e-Aam, Karachi Sindh",60
Toyota,Corolla Altis Grande 1.8,2015,"90,000",Petrol,Automatic,Sindh,Super White,Local,1800,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"North Nazimabad, Karachi Sindh",37.75
Toyota,Corolla Altis Automatic 1.6,2018,"80,000",Petrol,Automatic,Sindh,Graphite Grey,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"North Nazimabad, Karachi Sindh",42.5
Toyota,Corolla Altis Grande X CVT-i 1.8 Beige Interior,2021,"31,000",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bahria Town (Phase 1 - 6), Islamabad Islamabad",64.9
Toyota,Corolla Altis Cruisetronic 1.6,2012,"150,000",Petrol,Automatic,Karachi,Super white,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,"Jinnah Town, Quetta Balochistan",30.5
Toyota,Corolla GLi 1.3 VVTi,2011,"150,000",Petrol,Manual,Sindh,Gold,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Twin Lake Farms - Coconut Grove, Thatta Sindh",23.5
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"127,465",Petrol,Automatic,Islamabad,Silver Metallic,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"Defence Phase-2, Islamabad Islamabad",53
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2022,"54,132",Petrol,Automatic,Islamabad,Super white,Local,1798,Sedan,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,"Bahria Enclave, Islamabad Islamabad",69
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2021,"109,268",Petrol,Automatic,Punjab,Attitude Black,Local,1798,Sedan,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,"E-11, Islamabad Islamabad",66
Toyota,Corolla Altis Automatic 1.6,2017,"78,055",Petrol,Automatic,Islamabad,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Rawalpindi Punjab,45
Toyota,Corolla Altis X Automatic 1.6,2021,"31,272",Petrol,Automatic,Islamabad,Attitude Black,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,"Tarnol, Islamabad Islamabad",52.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"84,812",Petrol,Automatic,Islamabad,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,"DHA Valley, Islamabad Islamabad",36
Toyota,Corolla Altis X Automatic 1.6,2021,"25,425",Petrol,Automatic,Islamabad,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,"7th Avenue, Islamabad Islamabad",58
Toyota,Corolla GLi Automatic 1.3 VVTi,2017,"144,071",Petrol,Automatic,Sindh,Bronze,Local,1300,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Islamabad Islamabad,38.5
Toyota,Corolla Altis 1.8,2015,"124,614",Petrol,Manual,Islamabad,Bronze Mica,Local,1800,Sedan,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,Islamabad Islamabad,33
